fwd_iat_mean,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_max,bwd_iat_min,active_mean,active_std,active_max,active_min,label
0.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
241.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
20200000.0,101000000.0,189.0,20200000.0,101000000.0,191.0,19847.0,0.0,19847.0,19847.0,0
17576.26087,242940.0,0.0,4982.28,37689.0,1.0,0.0,0.0,0.0,0.0,0
30226.88888888889,89386.0,3.0,44812.5,88527.0,405.0,0.0,0.0,0.0,0.0,0
7054710.647,10100000.0,59927.0,6662782.778,10100000.0,3.0,207837.8333,531847.6499,1872888.0,14954.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
1095.0,1095.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
726553.4285714285,4767653.0,1.0,16293.6,46290.0,50.0,0.0,0.0,0.0,0.0,0
85.0,85.0,85.0,96.0,96.0,96.0,0.0,0.0,0.0,0.0,0
9325.444444444443,24356.0,3.0,12961.75,24220.0,376.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
762242.75,5498714.0,4.0,94707.5,191865.0,209.0,599224.0,0.0,599224.0,599224.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26260.85714,142247.0,1.0,25629.72727,180889.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2468154.0,4924033.0,12275.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
600054.625,3277482.0,49.0,160460.8571,640477.0,49.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
32458825.5,38514035.0,26403616.0,32472650.5,38492622.0,26452679.0,70544.5,34692.780005355584,95076.0,46013.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1663.0,3323.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10285.33333,30852.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
20575.333333333336,61718.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2995435.0,5967607.0,23263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44345.0,143973.0,43.0,27101.125,143913.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14367.5,28626.0,109.0,32260.0,32260.0,32260.0,0.0,0.0,0.0,0.0,0
431926.6429,10000000.0,2.0,568246.0333,10100000.0,1.0,2088176.0,0.0,2088176.0,2088176.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
32400000.0,97300000.0,16.0,10595.0,31119.0,85.0,0.0,0.0,0.0,0.0,4
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3945232.2,10100000.0,2.0,4196105.963,10100000.0,3.0,267743.0833,791109.3806,2779768.0,36196.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
959.0,959.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14300000.0,99700000.0,1.0,72497.0,220117.0,45.0,2001.0,0.0,2001.0,2001.0,4
35312.4,58470.0,219.0,22109.875,69568.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
107110.1,463060.0,1.0,81184.0,428328.0,3.0,0.0,0.0,0.0,0.0,0
89882.42857,495298.0,222.0,89652.14286,561230.0,1.0,0.0,0.0,0.0,0.0,0
5823116.200000001,10051985.0,3.0,6515180.764705882,10051927.0,170.0,59548.833333333336,80318.45922308082,314594.0,36252.0,0
41008.75,179342.0,222.0,1143943.111111111,9999559.0,3.0,328070.0,0.0,328070.0,328070.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4459.666666666668,20429.0,3.0,4026.8,15870.0,2.0,0.0,0.0,0.0,0.0,0
1356166.1,12700000.0,4.0,3094090.833,12700000.0,14.0,828181.0,0.0,828181.0,828181.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1288210.0,9998702.0,228.0,1908921.625,10033478.0,3.0,306978.0,0.0,306978.0,306978.0,0
8852.333333,26551.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
12005.0,22029.0,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1020.25,3358.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12872.6,43608.0,4.0,17348.8,38706.0,4.0,0.0,0.0,0.0,0.0,0
325.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
64086794.0,64086794.0,64086794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3381.0,3381.0,3381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14100000.0,84600000.0,1.0,30890.33333,172926.0,46.0,971.0,0.0,971.0,971.0,4
61413.8,90653.0,1917.0,55406.0,128206.0,276.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
1090481.167,6541034.0,1.0,2885365.25,6535678.0,198.0,949.0,0.0,949.0,949.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
1520092.25,6044107.0,50.0,0.0,0.0,0.0,34951.0,0.0,34951.0,34951.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32600000.0,97800000.0,3.0,1064.5,3951.0,47.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12200000.0,84700000.0,1.0,937.2,4252.0,46.0,1978.0,0.0,1978.0,1978.0,4
6813964.529411766,10047933.0,66.0,7939184.499999999,10048112.0,816.0,83504.36363636365,198508.84277798445,682031.0,23503.0,0
39141.66666666667,77463.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
169657.0,508186.0,91.0,828.0,828.0,828.0,0.0,0.0,0.0,0.0,6
4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
61.0,61.0,61.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
16800000.0,83800000.0,2.0,14000000.0,83800000.0,72.0,10990.0,0.0,10990.0,10990.0,4
863184.625,3671570.0,4.0,681108.2857,3628923.0,3.0,0.0,0.0,0.0,0.0,1
13900000.0,83300000.0,1.0,23601.5,131099.0,45.0,1004.0,0.0,1004.0,1004.0,4
24031.61538,83356.0,1.0,29597.77778,108498.0,4.0,0.0,0.0,0.0,0.0,0
111.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3.0,3.0,3.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
8445.0,8445.0,8445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4807076.542,10200000.0,42.0,5927495.263,10200000.0,48.0,47370.09091,79275.04688,286393.0,23247.0,0
4.0,4.0,4.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14200000.0,98600000.0,1.0,30057.4,136181.0,36.0,4.0,0.0,4.0,4.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1692224.444,10000000.0,208.0,1755802.304,10000000.0,49.0,1240795.0,1745391.456,3242375.0,35923.0,0
1422559.143,9956155.0,4.0,3739498.75,9955374.0,198.0,829.0,0.0,829.0,829.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102398.375,771407.0,220.0,71257.0,722084.0,3.0,0.0,0.0,0.0,0.0,0
2534597.5,5032228.0,36967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45562.77777777778,295029.0,4.0,70010.4,204347.0,317.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2550.0,2550.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14100000.0,98900000.0,1.0,4096.6,10960.0,86.0,1011.0,0.0,1011.0,1011.0,4
74639881.0,74639881.0,74639881.0,74639327.0,74639327.0,74639327.0,36905.0,0.0,36905.0,36905.0,0
274401.0,274401.0,274401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8447140.643,58800000.0,4.0,7376632.688,59000000.0,1.0,269849.5,55207.36194,308887.0,230812.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
29215.666666666668,130305.0,1.0,41660.857142857145,181094.0,49.0,0.0,0.0,0.0,0.0,0
9530233.222,84800000.0,0.0,968.2,4290.0,46.0,989.0,0.0,989.0,989.0,4
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1134565.667,9960018.0,253.0,1557060.0,10000000.0,4.0,139616.5,157623.2939,251073.0,28160.0,0
146.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8326.0,8326.0,8326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1249335.4285714286,8240979.0,376.0,51294.125,110868.0,93.0,0.0,0.0,0.0,0.0,0
8332.0,24990.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
28100000.0,84400000.0,2.0,29486.4,136274.0,10.0,0.0,0.0,0.0,0.0,4
20590.33333,42139.0,3.0,34029.0,34029.0,34029.0,0.0,0.0,0.0,0.0,0
1473.0,2942.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
726155.875,5453150.0,1.0,55433.83333,220670.0,48.0,356096.0,0.0,356096.0,356096.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24800000.0,99200000.0,5.0,16600000.0,99200000.0,15.0,12985.0,0.0,12985.0,12985.0,4
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
2972601.462,10200000.0,31.0,2253006.68,10200000.0,1.0,53886.45455,102073.6753,361650.0,22960.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130564.9655172414,2429678.0,18.0,48036.86206896552,932052.0,48.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
34097.5,164767.0,1.0,43324.625,124790.0,49.0,0.0,0.0,0.0,0.0,0
3712218.34375,58968250.0,1.0,3830840.64516129,59003156.0,2.0,511770.5,674374.1011786411,988625.0,34916.0,0
3329067.143,58100000.0,19.0,2155973.037,58100000.0,1.0,188530.5,143252.0557,289825.0,87236.0,0
47.0,47.0,47.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
475402.8889,1184607.0,3.0,554418.6667,1390939.0,316.0,0.0,0.0,0.0,0.0,0
56087.8,101816.0,176.0,59824.666666666664,90331.0,2980.0,0.0,0.0,0.0,0.0,0
2002777.1754385969,10056396.0,213.0,2784338.1219512196,10055959.0,348.0,1061880.0909090908,2114416.568689787,6832865.0,50419.0,0
13900000.0,69500000.0,4.0,37328.2,172115.0,89.0,10818.0,0.0,10818.0,10818.0,4
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10664.0,10664.0,10664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
207.0,207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,47.0,47.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16900000.0,84400000.0,3.0,14100000.0,84400000.0,45.0,4983.0,0.0,4983.0,4983.0,4
103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35190.0,37475.0,32905.0,23713.33333,70475.0,5.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148.5,249.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
850088.2500000001,3303389.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,50.0,50.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
6493.0,12985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3.0,3.0,3.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
959.0,959.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
15209.85714,36943.0,81.0,11826.22222,61025.0,1.0,0.0,0.0,0.0,0.0,0
104267.0,208360.0,174.0,69959.66666666666,208765.0,4.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2520983.5,5018044.0,23923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9444.0,9444.0,9444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97475.33333,241139.0,134.0,720257.6667,2108660.0,833.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
21500000.0,85900000.0,1013.0,14300000.0,85900000.0,46.0,11974.0,0.0,11974.0,11974.0,4
20300000.0,101000000.0,1013.0,16900000.0,101000000.0,16.0,10977.0,0.0,10977.0,10977.0,4
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
6771974.2,31173451.0,3.0,6771980.4,31204228.0,4.0,159.0,0.0,159.0,159.0,0
74678.33333,211987.0,49.0,60264.83333,223958.0,46.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1713606.5,10151698.0,158.0,18402.333333333332,28282.0,1990.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1104493.75,4293738.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50517.5,101052.0,67.0,1275492.0,5000636.0,200.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
66314.66667,151202.0,10822.0,26409.25,100830.0,90.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
11000000.0,98400000.0,1.0,111088.0,423933.0,13.0,981.0,0.0,981.0,981.0,4
12189.25,23690.0,484.0,12133.0,23877.0,389.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
10924.0,32765.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
47.0,47.0,47.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
24700000.0,98700000.0,4.0,16500000.0,98700000.0,2.0,14005.0,0.0,14005.0,14005.0,4
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
958760.4286,6709447.0,4.0,2341827.4,6707833.0,15.0,862.0,0.0,862.0,862.0,3
152920.6667,407785.0,326.0,25935.5,51698.0,173.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
7601.666667,22612.0,1.0,22691.0,22691.0,22691.0,0.0,0.0,0.0,0.0,0
24943.85714285714,89611.0,3.0,25766.777777777777,91551.0,4.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
252936.7,700029.0,367.0,426969.1818181818,2405110.0,0.0,0.0,0.0,0.0,0.0,0
105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7697857.0,10000000.0,205.0,7881631.143,10000000.0,180.0,27599.90909,8201.957028,48495.0,23188.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
828565.0,3514078.0,3.0,692214.8571,3470148.0,3.0,0.0,0.0,0.0,0.0,1
1.6666666666666667,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12500000.0,99700000.0,1.0,36153.0,133137.0,188.0,2011.0,0.0,2011.0,2011.0,4
49.0,49.0,49.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
491587.1,2571412.0,417.0,379755.1613,2526474.0,4.0,0.0,0.0,0.0,0.0,2
197.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
9.0,9.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0
16600000.0,83200000.0,3.0,37691.0,173243.0,74.0,987.0,0.0,987.0,987.0,4
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
21000000.0,21000000.0,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2252853.0384615385,10063992.0,4.0,1861236.566666667,10063685.0,2.0,131205.0833333333,328786.70029517985,1175243.0,36170.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90231.66667,326851.0,24032.0,71353.5,426365.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
14200000.0,99700000.0,1.0,13640.5,44179.0,191.0,2000.0,0.0,2000.0,2000.0,4
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7325917.688,58900000.0,18.0,6164580.0,58900000.0,1.0,125297.0,53122.10404,162860.0,87734.0,0
16600000.0,99700000.0,1.0,29696.6,135137.0,47.0,903.0,0.0,903.0,903.0,4
1026081.5,5974528.0,185.0,26282.5,51361.0,615.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
19700000.0,98400000.0,1.0,496.0,2048.0,49.0,5.0,0.0,5.0,5.0,4
14200000.0,99500000.0,1.0,79888.0,228070.0,15.0,1005.0,0.0,1005.0,1005.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
